customer_id,customer_unique_id,customer_name,customer_phone,customer_email,customer_city,customer_state,customer_region,customer_tier,is_active,created_date
KH000156,UNIQUE0000156,Ly My Ly,0938221796,ly.my.ly877@customer.tgdd.vn,Da Nang,Da Nang,Central,Silver,True,2023-04-05T10:44:38
KH000157,UNIQUE0000157,Kim Hoai My,0997491937,kim.hoai.my372@customer.tgdd.vn,Vinh,Nghe An,North,Silver,True,2023-08-30T10:44:38
KH000158,UNIQUE0000158,Quach Linh Diem,0956332063,quach.linh.diem924@customer.tgdd.vn,Da Nang,Da Nang,Central,Silver,True,2024-03-08T10:44:38
KH000159,UNIQUE0000159,Nguyen Diem Truc,0935150203,nguyen.diem.truc874@customer.tgdd.vn,Da Nang,Da Nang,Central,Diamond,True,2024-06-28T10:44:38
KH000160,UNIQUE0000160,Hoang Anh Chi,0960893151,hoang.anh.chi726@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Platinum,True,2023-10-21T10:44:38
KH000161,UNIQUE0000161,Le Hai Strong,0934457074,le.hai.strong091@customer.tgdd.vn,Long Xuyen,An Giang,South,Gold,True,2024-07-10T10:44:38
KH000162,UNIQUE0000162,Thoi Thi Trinh,0955286897,thoi.thi.trinh307@customer.tgdd.vn,Phan Thiet,Binh Thuan,Central,Silver,True,2024-01-01T10:44:38
KH000163,UNIQUE0000163,Doan My Lam,0926199789,đoan.my.lam508@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Silver,True,2024-03-27T10:44:38
KH000164,UNIQUE0000164,Chu Quyen Loan,0975399181,chu.quyen.loan678@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Gold,True,2024-04-14T10:44:38
KH000165,UNIQUE0000165,Ho Duyen Thu,0947421706,ho.duyen.thu734@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Silver,True,2023-08-31T10:44:38
KH000166,UNIQUE0000166,Ong Duyen Quyen,0935264182,ong.duyen.quyen748@customer.tgdd.vn,Da Nang,Da Nang,Central,Gold,True,2025-05-24T10:44:38
KH000167,UNIQUE0000167,Ton Nam Tam,0942966184,ton.nam.tam133@customer.tgdd.vn,Da Lat,Lam Dong,Central Highlands,Silver,True,2023-01-11T10:44:38
KH000168,UNIQUE0000168,Ong Phuong Diem,0997693911,ong.phuong.diem219@customer.tgdd.vn,Thu Dau Mot,Binh Duong,South,Gold,False,2023-08-03T10:44:38
KH000169,UNIQUE0000169,Cao My Yen,0968161756,cao.my.yen957@customer.tgdd.vn,Can Tho,Can Tho,South,Silver,True,2025-06-02T10:44:38
KH000170,UNIQUE0000170,Dang Oanh Diem,0942207474,đang.oanh.diem723@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Silver,True,2025-10-14T10:44:38
KH000171,UNIQUE0000171,Phan Kim Khanh,0941263740,phan.kim.khanh810@customer.tgdd.vn,Phan Thiet,Binh Thuan,Central,Gold,True,2024-04-13T10:44:38
KH000172,UNIQUE0000172,Ngo Ngan Anh,0920997654,ngo.ngan.anh381@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Silver,True,2024-02-16T10:44:38
KH000173,UNIQUE0000173,Truong Phong Quoc,0978389667,truong.phong.quoc361@customer.tgdd.vn,Phan Thiet,Binh Thuan,Central,Silver,True,2023-06-25T10:44:38
KH000174,UNIQUE0000174,Chu Thao Gia,0972880633,chu.thao.gia742@customer.tgdd.vn,Hai Phong,Hai Phong,North,Gold,False,2023-04-15T10:44:38
KH000175,UNIQUE0000175,Kieu Van Phi,0929343254,kieu.van.phi005@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Gold,False,2024-06-15T10:44:38
KH000176,UNIQUE0000176,Le Diem Ha,0990345436,le.diem.ha443@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Diamond,True,2024-01-02T10:44:38
KH000177,UNIQUE0000177,Kim Dinh Sang,0968847526,kim.đinh.sang432@customer.tgdd.vn,Dong Ha,Quang Tri,Central,Gold,False,2024-03-15T10:44:38
KH000178,UNIQUE0000178,Cao Quoc Hao,0982345844,cao.quoc.hao953@customer.tgdd.vn,Thu Dau Mot,Binh Duong,South,Platinum,True,2024-07-16T10:44:38
KH000179,UNIQUE0000179,Kieu Nam Dat,0919650102,kieu.nam.đat002@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Silver,True,2025-09-26T10:44:38
KH000180,UNIQUE0000180,Doan Tung Trung,0988854471,đoan.tung.trung577@customer.tgdd.vn,Hue,Thua Thien Hue,Central,Silver,True,2025-08-05T10:44:38
KH000181,UNIQUE0000181,Phan Anh Chinh,0946494888,phan.anh.chinh397@customer.tgdd.vn,Rach Gia,Kien Giang,South,Gold,False,2025-05-07T10:44:38
KH000182,UNIQUE0000182,Dang Anh Giau,0916196080,đang.anh.giau356@customer.tgdd.vn,Dong Ha,Quang Tri,Central,Silver,True,2023-07-09T10:44:38
KH000183,UNIQUE0000183,Cao Oanh Cuc,0963559078,cao.oanh.cuc110@customer.tgdd.vn,Quy Nhon,Binh Dinh,Central,Silver,True,2024-01-15T10:44:38
KH000184,UNIQUE0000184,Ton My Mai,0969625753,ton.my.mai765@customer.tgdd.vn,Quy Nhon,Binh Dinh,Central,Gold,False,2025-06-06T10:44:38
KH000185,UNIQUE0000185,Ly Linh Yen,0933644643,ly.linh.yen807@customer.tgdd.vn,Quy Nhon,Binh Dinh,Central,Silver,True,2023-09-10T10:44:38
KH000186,UNIQUE0000186,Truong Loc Hung,0955218011,truong.loc.hung115@customer.tgdd.vn,Quy Nhon,Binh Dinh,Central,Silver,True,2024-12-22T10:44:38
KH000187,UNIQUE0000187,Thai Duyen Khanh,0983477064,thai.duyen.khanh429@customer.tgdd.vn,Tuy Hoa,Phu Yen,Central,Gold,True,2023-12-30T10:44:38
KH000188,UNIQUE0000188,Doan Van Tri,0957176445,đoan.van.tri353@customer.tgdd.vn,Da Nang,Da Nang,Central,Silver,True,2023-01-25T10:44:38
KH000189,UNIQUE0000189,Thai Thao Lam,0966148259,thai.thao.lam967@customer.tgdd.vn,Quy Nhon,Binh Dinh,Central,Silver,True,2023-10-14T10:44:38
KH000190,UNIQUE0000190,Ly Hoang Duc,0967066129,ly.hoang.đuc320@customer.tgdd.vn,Da Nang,Da Nang,Central,Silver,True,2024-10-14T10:44:38
KH000191,UNIQUE0000191,Chu Phuc Phong,0966233504,chu.phuc.phong262@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Silver,True,2022-11-18T10:44:38
KH000192,UNIQUE0000192,Kim Loc Thien,0914063094,kim.loc.thien359@customer.tgdd.vn,Phan Thiet,Binh Thuan,Central,Silver,True,2024-01-18T10:44:38
KH000193,UNIQUE0000193,Ly Nam Phi,0914848339,ly.nam.phi138@customer.tgdd.vn,Tam Ky,Quang Nam,Central,VIP,True,2024-05-04T10:44:38
KH000194,UNIQUE0000194,Nguyen Kim Yen,0990153007,nguyen.kim.yen518@customer.tgdd.vn,Da Nang,Da Nang,Central,Gold,True,2025-05-22T10:44:38
KH000195,UNIQUE0000195,Tran Hoai Mai,0947630231,tran.hoai.mai813@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Gold,True,2023-10-14T10:44:38
KH000196,UNIQUE0000196,Ly Thanh An,0992372694,ly.thanh.an320@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Gold,False,2023-07-29T10:44:38
KH000197,UNIQUE0000197,Tran Thanh Vu,0942377044,tran.thanh.vu388@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Silver,True,2025-09-02T10:44:38
KH000198,UNIQUE0000198,Yen Phong Dung,0987405522,yen.phong.dung835@customer.tgdd.vn,Phan Thiet,Binh Thuan,Central,Gold,True,2023-06-23T10:44:38
KH000199,UNIQUE0000199,Kim Cuong Tuan,0969868772,kim.cuong.tuan463@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Gold,False,2023-10-29T10:44:38
KH000200,UNIQUE0000200,Chu Hoang Khang,0920001422,chu.hoang.khang855@customer.tgdd.vn,Ho Chi Minh City,HCMC,South,VIP,True,2025-07-27T10:44:38
KH000201,UNIQUE0000201,Doan Nam Quan,0989183560,đoan.nam.quan322@customer.tgdd.vn,Da Nang,Da Nang,Central,Platinum,True,2022-11-26T10:44:38
KH000202,UNIQUE0000202,Vo Quan Kien,0944552391,vo.quan.kien871@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Silver,True,2024-06-30T10:44:38
KH000203,UNIQUE0000203,Trinh Quyen Sao,0945075538,trinh.quyen.sao860@customer.tgdd.vn,Hai Phong,Hai Phong,North,Diamond,True,2025-10-05T10:44:38
KH000204,UNIQUE0000204,Ton Chi Trang,0930961196,ton.chi.trang189@customer.tgdd.vn,Can Tho,Can Tho,South,Silver,True,2024-10-08T10:44:38
KH000205,UNIQUE0000205,Ho Thanh Thai,0966171218,ho.thanh.thai741@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Gold,True,2024-05-06T10:44:38
KH000206,UNIQUE0000206,Quach Thu Loan,0916316536,quach.thu.loan274@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Gold,True,2023-05-23T10:44:38
KH000207,UNIQUE0000207,Thai Loc Nhan,0937774329,thai.loc.nhan982@customer.tgdd.vn,Hue,Thua Thien Hue,Central,Platinum,True,2023-10-20T10:44:38
KH000208,UNIQUE0000208,Trinh Quyen Tuong,0946967938,trinh.quyen.tuong770@customer.tgdd.vn,Tuy Hoa,Phu Yen,Central,Silver,True,2025-06-24T10:44:38
KH000209,UNIQUE0000209,Ho Cuong Khang,0953857360,ho.cuong.khang239@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Gold,True,2025-09-12T10:44:38
KH000210,UNIQUE0000210,Thai Hai Thien,0947493345,thai.hai.thien795@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Gold,True,2023-06-10T10:44:38
KH000211,UNIQUE0000211,Chu Thi Cuc,0998158366,chu.thi.cuc098@customer.tgdd.vn,Da Nang,Da Nang,Central,Gold,False,2023-06-14T10:44:38
KH000212,UNIQUE0000212,Luu Cuong Manh,0926180629,luu.cuong.manh592@customer.tgdd.vn,Thu Dau Mot,Binh Duong,South,Diamond,True,2025-01-25T10:44:38
KH000213,UNIQUE0000213,Pham Tung Strong,0972703421,pham.tung.strong556@customer.tgdd.vn,Dong Ha,Quang Tri,Central,Platinum,True,2025-08-09T10:44:38
KH000214,UNIQUE0000214,Nguyen Hao Long,0926101132,nguyen.hao.long979@customer.tgdd.vn,Long Xuyen,An Giang,South,Silver,True,2022-12-17T10:44:38
KH000215,UNIQUE0000215,Doan Loc Phuc,0953294012,đoan.loc.phuc314@customer.tgdd.vn,Can Tho,Can Tho,South,Silver,False,2025-06-28T10:44:38
KH000216,UNIQUE0000216,Lam Cuong Binh,0935279830,lam.cuong.binh751@customer.tgdd.vn,Rach Gia,Kien Giang,South,Platinum,False,2025-07-15T10:44:38
KH000217,UNIQUE0000217,Ha Duyen Khanh,0979116919,ha.duyen.khanh917@customer.tgdd.vn,Can Tho,Can Tho,South,Silver,True,2025-09-16T10:44:38
KH000218,UNIQUE0000218,Lam Huong Ngoc,0920839148,lam.huong.ngoc042@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Gold,True,2025-06-24T10:44:38
KH000219,UNIQUE0000219,Doan Lan Xuan,0996193240,đoan.lan.xuan507@customer.tgdd.vn,Can Tho,Can Tho,South,Gold,False,2024-06-15T10:44:38
KH000220,UNIQUE0000220,Trieu Anh Vy,0984354008,trieu.anh.vy019@customer.tgdd.vn,Da Nang,Da Nang,Central,Platinum,True,2024-02-26T10:44:38
KH000221,UNIQUE0000221,Tran Minh Quan,0950206681,tran.minh.quan241@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Silver,True,2023-01-03T10:44:38
KH000222,UNIQUE0000222,Bui Diem Khanh,0944482887,bui.diem.khanh195@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Silver,True,2025-05-01T10:44:38
KH000223,UNIQUE0000223,Trieu Loc Hao,0965550614,trieu.loc.hao174@customer.tgdd.vn,Da Nang,Da Nang,Central,Gold,True,2023-06-05T10:44:38
KH000224,UNIQUE0000224,To Thien Phi,0991234253,to.thien.phi978@customer.tgdd.vn,Vinh,Nghe An,North,Gold,True,2023-12-14T10:44:38
KH000225,UNIQUE0000225,Thoi Minh Khoi,0926996309,thoi.minh.khoi940@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Gold,True,2025-01-06T10:44:38
KH000226,UNIQUE0000226,Trieu Cuong Duc,0978927510,trieu.cuong.đuc708@customer.tgdd.vn,Rach Gia,Kien Giang,South,Silver,True,2025-04-24T10:44:38
KH000227,UNIQUE0000227,Yen Anh Tam,0968348893,yen.anh.tam018@customer.tgdd.vn,Hue,Thua Thien Hue,Central,Silver,True,2024-02-21T10:44:38
KH000228,UNIQUE0000228,Nguyen Son Son,0938674590,nguyen.son.son297@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Silver,True,2025-03-28T10:44:38
KH000229,UNIQUE0000229,Ung Thuy Hoa,0935588967,ung.thuy.hoa706@customer.tgdd.vn,Tuy Hoa,Phu Yen,Central,Gold,False,2024-08-11T10:44:38
KH000230,UNIQUE0000230,Thoi Long Tien,0919673141,thoi.long.tien555@customer.tgdd.vn,Da Lat,Lam Dong,Central Highlands,Gold,True,2025-09-30T10:44:38
KH000231,UNIQUE0000231,Vi Quoc Truong,0948910038,vi.quoc.truong430@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Gold,True,2024-09-09T10:44:38
KH000232,UNIQUE0000232,Cao Ngan Phong,0943282710,cao.ngan.phong960@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Silver,True,2025-09-08T10:44:38
KH000233,UNIQUE0000233,Doan Ha Truc,0944750010,đoan.ha.truc580@customer.tgdd.vn,Tuy Hoa,Phu Yen,Central,Diamond,True,2024-03-27T10:44:38
KH000234,UNIQUE0000234,Dang Linh Loc,0926946139,đang.linh.loc568@customer.tgdd.vn,Nha Trang,Khanh Hoa,Central,Platinum,True,2023-03-13T10:44:38
KH000235,UNIQUE0000235,Vi Quan Hoai,0987613645,vi.quan.hoai287@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Platinum,True,2023-06-24T10:44:38
KH000236,UNIQUE0000236,Vu Thuy Sao,0957833631,vu.thuy.sao834@customer.tgdd.vn,Hai Phong,Hai Phong,North,Diamond,True,2023-09-20T10:44:38
KH000237,UNIQUE0000237,Thoi Huong My,0965580688,thoi.huong.my225@customer.tgdd.vn,Vinh,Nghe An,North,Gold,True,2023-03-31T10:44:38
KH000238,UNIQUE0000238,Trinh Hoai Hoa,0976514745,trinh.hoai.hoa900@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Gold,True,2025-01-03T10:44:38
KH000239,UNIQUE0000239,Do Linh Suong,0980300264,đo.linh.suong550@customer.tgdd.vn,Quy Nhon,Binh Dinh,Central,Diamond,True,2023-03-25T10:44:38
KH000240,UNIQUE0000240,Vi Xuan Vy,0925839877,vi.xuan.vy245@customer.tgdd.vn,Tuy Hoa,Phu Yen,Central,Gold,True,2023-07-26T10:44:38
KH000241,UNIQUE0000241,Ong Cuong Thanh,0953536245,ong.cuong.thanh855@customer.tgdd.vn,Tuy Hoa,Phu Yen,Central,Gold,False,2024-10-19T10:44:38
KH000242,UNIQUE0000242,Nguyen Cuong Quoc,0997441991,nguyen.cuong.quoc588@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Silver,True,2023-12-28T10:44:38
KH000243,UNIQUE0000243,Luu Thanh Quan,0950530393,luu.thanh.quan951@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Platinum,True,2024-10-14T10:44:38
KH000244,UNIQUE0000244,Kim My Hoa,0953351899,kim.my.hoa189@customer.tgdd.vn,Nha Trang,Khanh Hoa,Central,Silver,True,2023-01-27T10:44:38
KH000245,UNIQUE0000245,Chu Phuong Suong,0962153935,chu.phuong.suong192@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Gold,True,2023-12-02T10:44:38
KH000246,UNIQUE0000246,Thoi Giang Kieu,0968808899,thoi.giang.kieu776@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Silver,True,2023-01-26T10:44:38
KH000247,UNIQUE0000247,Trieu Anh Huy,0972992950,trieu.anh.huy217@customer.tgdd.vn,Phan Thiet,Binh Thuan,Central,Silver,False,2024-11-06T10:44:38
KH000248,UNIQUE0000248,Pham Thu Ngoc,0948482663,pham.thu.ngoc143@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Gold,True,2024-12-08T10:44:38
KH000249,UNIQUE0000249,Luu Nhat Kien,0928344221,luu.nhat.kien877@customer.tgdd.vn,Hai Phong,Hai Phong,North,Gold,False,2025-10-04T10:44:38
KH000250,UNIQUE0000250,Ngo Thanh Phuc,0997009024,ngo.thanh.phuc031@customer.tgdd.vn,Hanoi,Hanoi,North,Silver,True,2025-02-23T10:44:38
KH000251,UNIQUE0000251,Doan Anh Oanh,0955703109,đoan.anh.oanh840@customer.tgdd.vn,Hue,Thua Thien Hue,Central,Silver,True,2024-01-18T10:44:38
KH000252,UNIQUE0000252,Ha Thao Tien,0935243905,ha.thao.tien283@customer.tgdd.vn,Can Tho,Can Tho,South,Gold,True,2024-01-13T10:44:38
KH000253,UNIQUE0000253,Ho Kim Giang,0955228473,ho.kim.giang182@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Platinum,True,2023-11-26T10:44:38
KH000254,UNIQUE0000254,Quach Hao Thang,0982388853,quach.hao.thang963@customer.tgdd.vn,Can Tho,Can Tho,South,VIP,True,2023-04-30T10:44:38
KH000255,UNIQUE0000255,Doan Manh Toan,0972282370,đoan.manh.toan600@customer.tgdd.vn,Quy Nhon,Binh Dinh,Central,Gold,True,2025-08-14T10:44:38
KH000256,UNIQUE0000256,Duong Thanh Toan,0991407301,duong.thanh.toan453@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Platinum,True,2023-12-23T10:44:38
KH000257,UNIQUE0000257,Quach Vy Huong,0977026834,quach.vy.huong903@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Silver,True,2023-03-21T10:44:38
KH000258,UNIQUE0000258,Ha Hai Duc,0960836319,ha.hai.đuc724@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Gold,True,2024-09-16T10:44:38
KH000259,UNIQUE0000259,Vo Hao Quoc,0974131000,vo.hao.quoc486@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Silver,True,2024-02-24T10:44:38
KH000260,UNIQUE0000260,Ho Thanh Quan,0988522823,ho.thanh.quan987@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Silver,True,2023-12-30T10:44:38
KH000261,UNIQUE0000261,Lam Kim Truc,0940496604,lam.kim.truc884@customer.tgdd.vn,Da Nang,Da Nang,Central,Platinum,True,2022-11-28T10:44:38
KH000262,UNIQUE0000262,To Huong Tuyen,0937003576,to.huong.tuyen447@customer.tgdd.vn,Can Tho,Can Tho,South,Silver,True,2024-08-09T10:44:38
KH000263,UNIQUE0000263,To Quoc Linh,0946581288,to.quoc.linh166@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Gold,True,2025-08-12T10:44:38
KH000264,UNIQUE0000264,Cao Anh Phuong,0938067472,cao.anh.phuong507@customer.tgdd.vn,Hanoi,Hanoi,North,Gold,True,2025-05-28T10:44:38
KH000265,UNIQUE0000265,Thai Xuan Tuan,0990323885,thai.xuan.tuan236@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Gold,True,2022-12-02T10:44:38
KH000266,UNIQUE0000266,Ngo Duyen Quyen,0959044106,ngo.duyen.quyen275@customer.tgdd.vn,Long Xuyen,An Giang,South,Silver,True,2025-08-18T10:44:38
KH000267,UNIQUE0000267,Vu Thuy Huong,0957006969,vu.thuy.huong989@customer.tgdd.vn,Tuy Hoa,Phu Yen,Central,Silver,True,2024-01-27T10:44:38
KH000268,UNIQUE0000268,Cao Thanh Chinh,0946577415,cao.thanh.chinh768@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Gold,True,2024-12-03T10:44:38
KH000269,UNIQUE0000269,Vo Le Linh,0993046716,vo.le.linh816@customer.tgdd.vn,Rach Gia,Kien Giang,South,Diamond,True,2025-09-28T10:44:38
KH000270,UNIQUE0000270,Duong Tuyet Anh,0951823082,duong.tuyet.anh116@customer.tgdd.vn,Can Tho,Can Tho,South,Diamond,True,2024-12-17T10:44:38
KH000271,UNIQUE0000271,Yen Hung Khang,0916176472,yen.hung.khang745@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Silver,True,2023-09-23T10:44:38
KH000272,UNIQUE0000272,Vi Le Tuyen,0912972634,vi.le.tuyen544@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Platinum,True,2025-07-23T10:44:38
KH000273,UNIQUE0000273,Dang Thanh Hoa,0926033179,đang.thanh.hoa658@customer.tgdd.vn,Da Lat,Lam Dong,Central Highlands,Gold,True,2023-09-16T10:44:38
KH000274,UNIQUE0000274,Vi Quyen Bi,0912423308,vi.quyen.bi735@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Silver,False,2024-04-10T10:44:38
KH000275,UNIQUE0000275,Luu Lan Ngoc,0939873288,luu.lan.ngoc414@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Gold,True,2023-12-18T10:44:38
KH000276,UNIQUE0000276,Ngo Quynh Yen,0921401969,ngo.quynh.yen465@customer.tgdd.vn,Hanoi,Hanoi,North,Silver,True,2024-02-12T10:44:38
KH000277,UNIQUE0000277,Dang Kiet Luan,0988889989,đang.kiet.luan927@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Platinum,True,2024-06-27T10:44:38
KH000278,UNIQUE0000278,Mai The Xuan,0934123094,mai.the.xuan630@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Gold,True,2025-06-01T10:44:38
KH000279,UNIQUE0000279,Kieu Ngan Luu,0962434271,kieu.ngan.luu954@customer.tgdd.vn,Hanoi,Hanoi,North,Silver,False,2023-03-26T10:44:38
KH000280,UNIQUE0000280,Ly Tung Khiem,0916408850,ly.tung.khiem888@customer.tgdd.vn,Vinh,Nghe An,North,Silver,True,2024-04-17T10:44:38
KH000281,UNIQUE0000281,Vi Thuy Huong,0962951183,vi.thuy.huong800@customer.tgdd.vn,Vinh,Nghe An,North,Platinum,True,2023-11-26T10:44:38
KH000282,UNIQUE0000282,Bui Hao Dai,0912901077,bui.hao.đai166@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Silver,True,2025-07-05T10:44:38
KH000283,UNIQUE0000283,Duong Thu Ha,0957104175,duong.thu.ha248@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Gold,False,2024-11-18T10:44:38
KH000284,UNIQUE0000284,Bui Thanh Phuc,0996455784,bui.thanh.phuc133@customer.tgdd.vn,Hue,Thua Thien Hue,Central,Gold,False,2024-03-15T10:44:38
KH000285,UNIQUE0000285,Ngo Quynh Oanh,0925763898,ngo.quynh.oanh721@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Gold,True,2025-09-05T10:44:38
KH000286,UNIQUE0000286,Pham Hung Thinh,0926250242,pham.hung.thinh539@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Silver,True,2025-03-16T10:44:38
KH000287,UNIQUE0000287,Nguyen Tuyet Nghi,0911148681,nguyen.tuyet.nghi924@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Silver,True,2024-07-12T10:44:38
KH000288,UNIQUE0000288,Mai Trang Nhu,0923485856,mai.trang.nhu303@customer.tgdd.vn,Ho Chi Minh City,HCMC,South,Silver,True,2025-09-08T10:44:38
KH000289,UNIQUE0000289,Ha Dinh Quan,0928753542,ha.đinh.quan153@customer.tgdd.vn,Da Nang,Da Nang,Central,Gold,True,2025-09-15T10:44:38
KH000290,UNIQUE0000290,Luu Thu Tuyen,0938404511,luu.thu.tuyen512@customer.tgdd.vn,Ho Chi Minh City,HCMC,South,Silver,True,2023-08-04T10:44:38
KH000291,UNIQUE0000291,Duong Huong Tu,0997682424,duong.huong.tu719@customer.tgdd.vn,Can Tho,Can Tho,South,Silver,True,2023-07-22T10:44:38
KH000292,UNIQUE0000292,Luu Thanh Hieu,0949361855,luu.thanh.hieu918@customer.tgdd.vn,Ho Chi Minh City,HCMC,South,Gold,True,2025-05-04T10:44:38
KH000293,UNIQUE0000293,Kim Quoc Luan,0986360714,kim.quoc.luan903@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Silver,True,2024-01-13T10:44:38
KH000294,UNIQUE0000294,Dang Hoang Khang,0986405310,đang.hoang.khang384@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Silver,True,2023-10-02T10:44:38
KH000295,UNIQUE0000295,Ton Anh Loc,0968829491,ton.anh.loc979@customer.tgdd.vn,Thu Dau Mot,Binh Duong,South,Silver,True,2022-12-31T10:44:38
KH000296,UNIQUE0000296,Truong Trung Nam,0997579250,truong.trung.nam284@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Diamond,True,2023-05-02T10:44:38
KH000297,UNIQUE0000297,Ha Yen Sao,0953473998,ha.yen.sao045@customer.tgdd.vn,Quang Ninh,Quang Ninh,North,Silver,True,2024-01-28T10:44:38
KH000298,UNIQUE0000298,Truong Xuan Dai,0999419528,truong.xuan.đai109@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Silver,False,2025-10-19T10:44:38
KH000299,UNIQUE0000299,Trieu My Thao,0975227419,trieu.my.thao355@customer.tgdd.vn,Hue,Thua Thien Hue,Central,Platinum,True,2022-11-18T10:44:38
KH000300,UNIQUE0000300,Yen Ngan Vy,0949191954,yen.ngan.vy767@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Platinum,True,2023-05-04T10:44:38
KH000301,UNIQUE0000301,Truong Yen My,0961050000,truong.yen.my660@customer.tgdd.vn,Da Nang,Da Nang,Central,Platinum,True,2024-02-28T10:44:38
KH000302,UNIQUE0000302,Phan Thanh Truong,0960071451,phan.thanh.truong697@customer.tgdd.vn,Da Nang,Da Nang,Central,Platinum,False,2024-09-08T10:44:38
KH000303,UNIQUE0000303,Ha Nam Hao,0932135247,ha.nam.hao551@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Platinum,True,2023-08-17T10:44:38
KH000304,UNIQUE0000304,Ngo Phuong Nga,0997913616,ngo.phuong.nga892@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Silver,True,2023-05-28T10:44:38
KH000305,UNIQUE0000305,Luu Tuyet Anh,0940906156,luu.tuyet.anh971@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Silver,True,2023-08-31T10:44:38
KH000306,UNIQUE0000306,Bui Loc Toan,0932193710,bui.loc.toan207@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Silver,True,2025-05-03T10:44:38
KH000307,UNIQUE0000307,Dang Lan An,0942085203,đang.lan.an617@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Silver,True,2022-11-17T10:44:38
KH000308,UNIQUE0000308,Mai Son Khang,0957213126,mai.son.khang282@customer.tgdd.vn,Rach Gia,Kien Giang,South,Silver,True,2025-07-24T10:44:38
KH000309,UNIQUE0000309,Luu Trang Nghi,0943104320,luu.trang.nghi402@customer.tgdd.vn,Vinh,Nghe An,North,Diamond,False,2025-09-22T10:44:38
KH000310,UNIQUE0000310,Kim Phong Hieu,0936874911,kim.phong.hieu800@customer.tgdd.vn,Vinh,Nghe An,North,Silver,True,2024-10-08T10:44:38
